Timestamp;SCD30_CO2
2026-04-16 12:32:18;258.357139575
2026-04-16 12:33:18;262.342857375
2026-04-16 12:34:18;265
2026-04-16 12:35:18;265
2026-04-16 12:36:18;266.3214264
2026-04-16 12:37:18;273.4285736
2026-04-16 12:38:18;336.03570555
2026-04-16 12:39:18;351.035728475
2026-04-16 12:40:18;351.098220825
2026-04-16 12:41:18;204.651783
2026-04-16 12:42:18;153.696434025
2026-04-16 12:43:18;267.01785659999996
2026-04-16 12:44:18;207.098217
2026-04-16 12:45:18;137.33036040000002
2026-04-16 12:46:18;112.2142868
2026-04-16 12:47:18;105.99999746666667
2026-04-16 12:48:18;103.0357151
2026-04-16 12:49:18;102.32142830000001
2026-04-16 12:50:18;101.8303566
2026-04-16 12:51:18;98.9464302075
2026-04-16 12:52:18;94.80952199333335
2026-04-16 12:53:18;90.0714263925
2026-04-16 12:54:18;1943.149933
2026-04-16 12:55:18;2047.0071715
2026-04-16 12:56:18;2195.7785642500003
2026-04-16 12:57:18;2370.06433075
2026-04-16 12:58:18;2459.14282225
2026-04-16 12:59:18;2503.9499514999998
2026-04-16 13:00:18;2534.49285875
2026-04-16 13:01:18;2542.3000487500003
2026-04-16 13:02:18;2557.46429425
2026-04-16 13:03:18;2575.1499635
2026-04-16 13:04:18;2590.7499390000003
2026-04-16 13:05:18;2601.3286132499998
2026-04-16 13:06:18;2607.2429197500005
2026-04-16 13:07:18;2555.7785642500003
2026-04-16 13:08:18;1927.3428345000002
2026-04-16 13:09:18;1667.0785525
2026-04-16 13:10:18;1585.9428404999999
2026-04-16 13:11:18;1560.8785400000002
2026-04-16 13:12:18;1543.47314475
2026-04-16 13:13:18;1539.94284075
2026-04-16 13:14:18;1546.39288325
2026-04-16 13:15:18;1550.0476483333334
2026-04-16 13:16:18;1552.552368
2026-04-16 13:17:18;1553.04913325
2026-04-16 13:18:18;1564.285736
2026-04-16 13:19:18;1561.66427625
2026-04-16 13:20:18;1555.8928525000001
2026-04-16 13:21:18;1550.8499755000003
2026-04-16 13:22:18;1556.4285886666667
2026-04-16 13:23:18;1554.8785705
2026-04-16 13:24:18;1551.70721425
2026-04-16 13:25:18;1556.56427
2026-04-16 13:26:18;1563.9428404999999
2026-04-16 13:27:18;1573.8661192499999
2026-04-16 13:28:18;1580.3214415
2026-04-16 13:29:18;1583.571411
2026-04-16 13:30:18;1584.071472
2026-04-16 13:31:18;1584.421417
2026-04-16 13:32:18;1588.2642514999998
2026-04-16 13:33:18;1591.8856505
2026-04-16 13:34:18;1591.81433075
2026-04-16 13:35:18;1586.3643495000001
2026-04-16 13:36:18;1584.46429425
2026-04-16 13:37:18;1579.10714725
2026-04-16 13:38:18;1567.9642945
2026-04-16 13:39:18;1555.6666666666667
2026-04-16 13:40:18;1550.4785765
2026-04-16 13:41:18;1551.01434325
2026-04-16 13:42:18;1548.535736
2026-04-16 13:43:18;1543.65008575
2026-04-16 13:44:18;1539.9571839999999
2026-04-16 13:45:18;1540.13574225
2026-04-16 13:46:18;1539.4428710000002
2026-04-16 13:47:18;1543.2214354999999
2026-04-16 13:48:18;1542.9642945
2026-04-16 13:49:18;1544.0571595000001
2026-04-16 13:50:18;1545.86428875
2026-04-16 13:51:18;1546.16430675
2026-04-16 13:52:18;1541.2928162499998
2026-04-16 13:53:18;1542.703583
2026-04-16 13:54:18;1544.5857545
2026-04-16 13:55:18;1530.0477296666668
2026-04-16 13:56:18;1524.7643125
2026-04-16 13:57:18;1521.08572375
2026-04-16 13:58:18;1511.6339415
2026-04-16 13:59:18;1507.0952960000002
2026-04-16 14:00:18;1502.91964725
2026-04-16 14:01:18;1495.12857075
2026-04-16 14:02:18;1494.642883
2026-04-16 14:03:18;1495.2999877500001
2026-04-16 14:04:18;1498.8571164999998
2026-04-16 14:05:18;1502.3714295
2026-04-16 14:06:18;1503.3285219999998
2026-04-16 14:07:18;1506.7011412499999
2026-04-16 14:08:18;1502.9017945
2026-04-16 14:09:18;1498.9375
2026-04-16 14:10:18;1495.31249975
2026-04-16 14:11:18;1495.553589
2026-04-16 14:12:18;1499.017883
2026-04-16 14:13:18;1502.6071777500001
2026-04-16 14:14:18;1505.830353
2026-04-16 14:15:18;1510.1571657499999
2026-04-16 14:16:18;1508.6785582500002
2026-04-16 14:17:18;1504.428528
2026-04-16 14:18:18;1508.392853
2026-04-16 14:19:18;1520.5071412500001
2026-04-16 14:20:18;1534.8928835000002
2026-04-16 14:21:18;1547.5714722500002
2026-04-16 14:22:18;1559.8125
2026-04-16 14:23:18;1564.8857115
2026-04-16 14:24:18;1571.2857055
2026-04-16 14:25:18;1575.8095293333333
2026-04-16 14:26:18;1579.5446165
2026-04-16 14:27:18;1581.9000245000002
2026-04-16 14:28:18;925.828559875
2026-04-16 14:29:18;742.1356887000001
2026-04-16 14:30:18;693.62860865
2026-04-16 14:31:18;160.09523520000002
