Timestamp;SCD30_CO2
2026-04-17 09:36:38;2501.91076625
2026-04-17 09:37:38;2693.12500025
2026-04-17 09:38:38;2781.10723875
2026-04-17 09:39:38;2804.809407666666
2026-04-17 09:40:38;2825.116089
2026-04-17 09:41:38;2840.87139875
2026-04-17 09:42:38;2856.17852775
2026-04-17 09:43:38;2861.607239
2026-04-17 09:44:38;2876.428548
2026-04-17 09:45:38;2891.28570575
2026-04-17 09:46:38;2889.6572874999997
2026-04-17 09:47:38;2871.83032225
2026-04-17 09:48:38;2864.63568125
2026-04-17 09:49:38;2862.9429320000004
2026-04-17 09:50:38;2856.1643065000003
2026-04-17 09:51:38;2841.99115
2026-04-17 09:52:38;2831.928528
2026-04-17 09:53:38;2828.34375
2026-04-17 09:54:38;2828.22149675
2026-04-17 09:55:38;2707.0356446666665
2026-04-17 09:56:38;2080.258972
2026-04-17 09:57:38;1890.2475590000001
2026-04-17 09:58:38;1799.3428345
2026-04-17 09:59:38;1794.2857055
2026-04-17 10:00:38;1803.071411
2026-04-17 10:01:38;1814.54287725
2026-04-17 10:02:38;1825.8143005000002
2026-04-17 10:03:38;1845.16073625
2026-04-17 10:04:38;1879.1339415
2026-04-17 10:05:38;1896.21429425
2026-04-17 10:06:38;1909.0000406666668
2026-04-17 10:07:38;1939.272339
2026-04-17 10:08:38;1961.135681
2026-04-17 10:09:38;1973.5809733333333
2026-04-17 10:10:38;1984.73214725
2026-04-17 10:11:38;1995.553528
2026-04-17 10:12:38;1980.9017945
2026-04-17 10:13:38;1928.2381186666669
2026-04-17 10:14:38;1895.7946164999998
2026-04-17 10:15:38;1878.96429425
2026-04-17 10:16:38;1865.9732665000001
2026-04-17 10:17:38;1863.419647
2026-04-17 10:18:38;1869.0624695
2026-04-17 10:19:38;1878.508911
2026-04-17 10:20:38;1886.41073625
2026-04-17 10:21:38;1887.5267945
2026-04-17 10:22:38;1884.1428525
2026-04-17 10:23:38;1877.19644175
2026-04-17 10:24:38;1867.55355825
2026-04-17 10:25:38;1861.9018250000001
2026-04-17 10:26:38;1857.97860725
2026-04-17 10:27:38;1858.8857115
2026-04-17 10:28:38;1865.61431875
2026-04-17 10:29:38;1875.800049
2026-04-17 10:30:38;1887.52676375
2026-04-17 10:31:38;1900.9375
2026-04-17 10:32:38;1909.64285275
2026-04-17 10:33:38;1921.42858875
2026-04-17 10:34:38;1936.39288325
2026-04-17 10:35:38;1953.4071044999998
2026-04-17 10:36:38;1976.9571532500001
2026-04-17 10:37:38;1984.528534
2026-04-17 10:38:38;1981.1928405
2026-04-17 10:39:38;1965.41964725
2026-04-17 10:40:38;1936.764343
2026-04-17 10:41:38;1902.2928162499998
2026-04-17 10:42:38;1880.8499755
2026-04-17 10:43:38;1869.8785705
2026-04-17 10:44:38;1867.4464417499998
2026-04-17 10:45:38;1868.34289575
2026-04-17 10:46:38;1873.09997575
2026-04-17 10:47:38;1879.5238036666667
2026-04-17 10:48:38;1894.0833129999999
2026-04-17 10:49:38;1908.24282825
2026-04-17 10:50:38;1926.75003075
2026-04-17 10:51:38;1936.6785585
2026-04-17 10:52:38;1942.7214355
2026-04-17 10:53:38;1936.2857665000001
2026-04-17 10:54:38;1927.4761963333333
2026-04-17 10:55:38;1915.38693225
2026-04-17 10:56:38;1905.03573625
2026-04-17 10:57:38;1896.20001225
2026-04-17 10:58:38;1888.8714295
2026-04-17 10:59:38;1890.2357180000001
2026-04-17 11:00:38;1893.292847
2026-04-17 11:01:38;1902.53573625
2026-04-17 11:02:38;1916.19280975
2026-04-17 11:03:38;1923.678589
2026-04-17 11:04:38;1928.885742
2026-04-17 11:05:38;1924.8381346666665
2026-04-17 11:06:38;1916.098175
2026-04-17 11:07:38;1905.2142824000002
2026-04-17 11:08:38;1908.32138075
2026-04-17 11:09:38;1918.75
2026-04-17 11:10:38;1940.7214355
2026-04-17 11:11:38;1981.08572375
2026-04-17 11:12:38;2008.7523596666667
2026-04-17 11:13:38;2009.9999695
2026-04-17 11:14:38;2005.82144175
2026-04-17 11:15:38;1999.3333333333333
2026-04-17 11:16:38;2002.07141125
2026-04-17 11:17:38;2002.6517637499999
2026-04-17 11:18:38;2009.8356627499998
2026-04-17 11:19:38;2019.8035585
2026-04-17 11:20:38;2034.71432475
2026-04-17 11:21:38;2053.848175
2026-04-17 11:22:38;2080.749939
2026-04-17 11:23:38;2078.35717775
2026-04-17 11:24:38;1809.142863
2026-04-17 11:25:38;1907.095215
2026-04-17 11:26:38;305.67857362499996
2026-04-17 11:27:38;115.14285786666666
2026-04-17 11:28:38;104.42857056
2026-04-17 11:29:38;100.20238240666667
2026-04-17 11:30:38;98.285714722
2026-04-17 11:31:38;97.1428565975
2026-04-17 11:32:38;109.47619120333333
2026-04-17 11:33:38;237.901782975
2026-04-17 11:34:38;358.1607132
2026-04-17 11:35:38;416.1904805666666
