Timestamp;SCD30_CO2
2026-04-23 11:12:51;479.46429445
2026-04-23 11:13:51;477.749992375
2026-04-23 11:14:51;476.28571320000003
2026-04-23 11:15:51;476.96428679999997
2026-04-23 11:16:51;477.607139575
2026-04-23 11:17:51;479.549995425
2026-04-23 11:18:51;488.3785782
2026-04-23 11:19:51;489.1071396
2026-04-23 11:20:51;486.767852775
2026-04-23 11:21:51;487.19287107499997
2026-04-23 11:22:51;491.52143095
2026-04-23 11:23:51;498.15712740000004
2026-04-23 11:24:51;503.29286195
2026-04-23 11:25:51;500.8642807
2026-04-23 11:26:51;497.6428528
2026-04-23 11:27:51;500.085723875
2026-04-23 11:28:51;509.028579725
2026-04-23 11:29:51;511.44999695
2026-04-23 11:30:51;508.55000305000004
2026-04-23 11:31:51;505.714279175
2026-04-23 11:32:51;500.57143402500003
2026-04-23 11:33:51;497.46428679999997
2026-04-23 11:34:51;495.171424875
2026-04-23 11:35:51;2001.5715181
2026-04-23 11:36:51;5273.8499755
2026-04-23 11:37:51;4277.66088875
2026-04-23 11:38:51;990.0476074333334
2026-04-23 11:39:51;205.8571434
2026-04-23 11:40:51;155.348209375
2026-04-23 11:41:51;200.339286825
2026-04-23 11:42:51;485.598205575
2026-04-23 11:43:51;792.226211525
2026-04-23 11:44:51;1031.3809611
2026-04-23 11:45:51;1256.528534
2026-04-23 11:46:51;1439.292847
2026-04-23 11:47:51;1582.635681
2026-04-23 11:48:51;1667.2642517499999
2026-04-23 11:49:51;1767.06433075
2026-04-23 11:50:51;1810.6190593333333
2026-04-23 11:51:51;1860.907135
2026-04-23 11:52:51;1895.3482055
2026-04-23 11:53:51;1956.1929015
2026-04-23 11:54:51;2019.38391125
2026-04-23 11:55:51;2049.901764
2026-04-23 11:56:51;2066.25891125
2026-04-23 11:57:51;2074.9642945
2026-04-23 11:58:51;2073.6786500000003
2026-04-23 11:59:51;2075.51782225
2026-04-23 12:00:51;2078.58923325
2026-04-23 12:01:51;2083.3392945
2026-04-23 12:02:51;2088.1428225
2026-04-23 12:03:51;2089.633911
2026-04-23 12:04:51;2114.095215
2026-04-23 12:05:51;2139.7618813333333
2026-04-23 12:06:51;2149.428467
2026-04-23 12:07:51;2168.4213867500002
2026-04-23 12:08:51;2181.58569325
2026-04-23 12:09:51;2190.794556
2026-04-23 12:10:51;2197.9570922499997
2026-04-23 12:11:51;2206.7714845
2026-04-23 12:12:51;2213.75714125
2026-04-23 12:13:51;2220.047607666667
2026-04-23 12:14:51;2223.4714357499997
2026-04-23 12:15:51;2225.0892945
2026-04-23 12:16:51;2212.241089
2026-04-23 12:17:51;2211.4286293333334
2026-04-23 12:18:51;2211.71429425
2026-04-23 12:19:51;2212.888916
2026-04-23 12:20:51;2223.7429200000006
2026-04-23 12:21:51;2245.8428345
2026-04-23 12:22:51;2250.74279775
2026-04-23 12:23:51;2261.16064475
2026-04-23 12:24:51;2275.1905110000002
2026-04-23 12:25:51;2296.3570554999997
2026-04-23 12:26:51;2333.0833333333335
2026-04-23 12:27:51;2359.5857542500003
2026-04-23 12:28:51;2373.5858155
2026-04-23 12:29:51;2386.625122
2026-04-23 12:30:51;2389.54461675
2026-04-23 12:31:51;2388.76782225
2026-04-23 12:32:51;2396.0715332500004
2026-04-23 12:33:51;2404.54461675
2026-04-23 12:34:51;2413.4107055
2026-04-23 12:35:51;2419.650878666667
2026-04-23 12:36:51;2420.821472
2026-04-23 12:37:51;2436
2026-04-23 12:38:51;2465.98217775
2026-04-23 12:39:51;2495.3571775
2026-04-23 12:40:51;2510.97332775
2026-04-23 12:41:51;2528.9732665
2026-04-23 12:42:51;2541.3125609999997
2026-04-23 12:43:51;2561.08038325
2026-04-23 12:44:51;2583.919556
2026-04-23 12:45:51;2604.383911
2026-04-23 12:46:51;2607.42858875
2026-04-23 12:47:51;2587
2026-04-23 12:48:51;2560.34814475
2026-04-23 12:49:51;2546.562561
2026-04-23 12:50:51;2540.99102775
2026-04-23 12:51:51;2540.0786132499998
2026-04-23 12:52:51;2551.09515375
2026-04-23 12:53:51;2563.67852775
2026-04-23 12:54:51;2570.761881666667
2026-04-23 12:55:51;2572.619059
2026-04-23 12:56:51;2583.67858875
2026-04-23 12:57:51;2615.0928955000004
2026-04-23 12:58:51;2661.4107665
2026-04-23 12:59:51;2686.45001225
2026-04-23 13:00:51;2708.04467775
2026-04-23 13:01:51;2741.678589
2026-04-23 13:02:51;2763.49279775
2026-04-23 13:03:51;2772.866089
2026-04-23 13:04:51;2778.20538325
2026-04-23 13:05:51;2783.65704375
2026-04-23 13:06:51;2759.33923325
2026-04-23 13:07:51;2144.1904296666667
2026-04-23 13:08:51;2476.4000242499997
2026-04-23 13:09:51;1605.4499967
2026-04-23 13:10:51;237.76190186666668
2026-04-23 13:11:51;171.6666616
