Timestamp;SCD30_CO2
2026-04-09 08:47:41;486.392852775
2026-04-09 08:48:41;494.2214203
2026-04-09 08:49:41;508.07143402500003
2026-04-09 08:50:41;505.830352775
2026-04-09 08:51:41;503.07856749999996
2026-04-09 08:52:41;509.3869018666667
2026-04-09 08:53:41;505.43571475
2026-04-09 08:54:41;510.657142625
2026-04-09 08:55:41;505.357139575
2026-04-09 08:56:41;500.5892842666667
2026-04-09 08:57:41;493.44286345
2026-04-09 08:58:41;489.11428072499996
2026-04-09 08:59:41;494.72857665
2026-04-09 09:00:41;512.378555325
2026-04-09 09:01:41;544.085723875
2026-04-09 09:02:41;542.3214568999999
2026-04-09 09:03:41;532.671417225
2026-04-09 09:04:41;511.3642731
2026-04-09 09:05:41;496.56430055
2026-04-09 09:06:41;494.471435525
2026-04-09 09:07:41;493.83571625
2026-04-09 09:08:41;483.32857515
2026-04-09 09:09:41;478.042854325
2026-04-09 09:10:41;475.835716225
2026-04-09 09:11:41;474.257148775
2026-04-09 09:12:41;477.9107157333333
2026-04-09 09:13:41;475.81429290000005
2026-04-09 09:14:41;475.49286652499995
2026-04-09 09:15:41;480.814292925
2026-04-09 09:16:41;478.928573625
2026-04-09 09:17:41;479.32856749999996
2026-04-09 09:18:41;476.2214203
2026-04-09 09:19:41;471.63570405
2026-04-09 09:20:41;476.564285275
2026-04-09 09:21:41;470.692855825
2026-04-09 09:22:41;468.06430055
2026-04-09 09:23:41;468.30000305
2026-04-09 09:24:41;468.67143250000004
2026-04-09 09:25:41;468.157135025
2026-04-09 09:26:41;467.75893402500003
2026-04-09 09:27:41;465.5833333333333
2026-04-09 09:28:41;467.292861925
2026-04-09 09:29:41;471.50714875
2026-04-09 09:30:41;470.571426375
2026-04-09 09:31:41;470.43569945
2026-04-09 09:32:41;466.55714415
2026-04-09 09:33:41;461.43572237499995
2026-04-09 09:34:41;459.650001525
2026-04-09 09:35:41;458.03571320000003
2026-04-09 09:36:41;462.4285736
2026-04-09 09:37:41;603
2026-04-09 09:38:41;504.857139575
2026-04-09 09:39:41;469.121437075
2026-04-09 09:40:41;887.821426325
2026-04-09 09:41:41;533.9642944333333
2026-04-09 09:42:41;1066.500000025
2026-04-09 09:43:41;584.478553775
2026-04-09 09:44:41;424.4285736
2026-04-09 09:45:41;381.550010675
2026-04-09 09:46:41;348.57856749999996
2026-04-09 09:47:41;335.064285275
2026-04-09 09:48:41;327.2071304
2026-04-09 09:49:41;324.02142335
2026-04-09 09:50:41;323.592842125
2026-04-09 09:51:41;320.528579725
2026-04-09 09:52:41;315.41426847500003
2026-04-09 09:53:41;312.507156375
2026-04-09 09:54:41;312.492866525
2026-04-09 09:55:41;313.34286499999996
2026-04-09 09:56:41;324.2928696
2026-04-09 09:57:41;391.392852775
2026-04-09 09:58:41;1318.267852775
2026-04-09 09:59:41;2398.6188963333334
2026-04-09 10:00:41;1754.8499450000002
2026-04-09 10:01:41;1836.0952960000002
2026-04-09 10:02:41;1919.2500304999999
2026-04-09 10:03:41;1933.7618406666668
2026-04-09 10:04:41;1939.74282825
2026-04-09 10:05:41;1958.5142822500002
2026-04-09 10:06:41;1975.53570575
2026-04-09 10:07:41;1993.6500242500001
2026-04-09 10:08:41;1996.628601
2026-04-09 10:09:41;2002.96429425
2026-04-09 10:10:41;2000.17855825
2026-04-09 10:11:41;2004.75714125
2026-04-09 10:12:41;2006.9356994999998
2026-04-09 10:13:41;2010.37142925
2026-04-09 10:14:41;2020.2785642499998
2026-04-09 10:15:41;2023.43576075
2026-04-09 10:16:41;2026.80001825
2026-04-09 10:17:41;2027.3125305
2026-04-09 10:18:41;2027.02673325
2026-04-09 10:19:41;2028.7619626666667
2026-04-09 10:20:41;2029.94998175
2026-04-09 10:21:41;2027.1142885
2026-04-09 10:22:41;2020.86605825
2026-04-09 10:23:41;2014.1999815
2026-04-09 10:24:41;1540.921417
2026-04-09 10:25:41;932.978576775
2026-04-09 10:26:41;714.742843625
2026-04-09 10:27:41;657.071441675
2026-04-09 10:28:41;621.2410888750001
2026-04-09 10:29:41;614.30355835
2026-04-09 10:30:41;610.6190795666666
2026-04-09 10:31:41;611.7000122
2026-04-09 10:32:41;616.9428406
2026-04-09 10:33:41;619.9285735999999
2026-04-09 10:34:41;622.907150275
2026-04-09 10:35:41;621.55000305
