Timestamp;SCD30_CO2
2026-04-21 10:01:49;414.214279175
2026-04-21 10:02:49;414.58571625
2026-04-21 10:03:49;414.05714415
2026-04-21 10:04:49;413.928573625
2026-04-21 10:05:49;415.10713195
2026-04-21 10:06:49;405.0071335
2026-04-21 10:07:49;310.957145725
2026-04-21 10:08:49;242.05000685000005
2026-04-21 10:09:49;184.11429594999998
2026-04-21 10:10:49;146.657142625
2026-04-21 10:11:49;134.942855825
2026-04-21 10:12:49;125.1339302
2026-04-21 10:13:49;117.20714187499999
2026-04-21 10:14:49;111.121427525
2026-04-21 10:15:49;107.128572475
2026-04-21 10:16:49;103.664287575
2026-04-21 10:17:49;103.07142830000001
2026-04-21 10:18:49;102.3571434
2026-04-21 10:19:49;100.371427525
2026-04-21 10:20:49;99.835714345
2026-04-21 10:21:49;97.9732131975
2026-04-21 10:22:49;95.76785850499999
2026-04-21 10:23:49;94.1428565975
2026-04-21 10:24:49;93.1428565975
2026-04-21 10:25:49;91.96428871
2026-04-21 10:26:49;92.1160717025
2026-04-21 10:27:49;90.91428883666667
2026-04-21 10:28:49;90.2142848975
2026-04-21 10:29:49;98.72142983
2026-04-21 10:30:49;96.03571128749999
2026-04-21 10:31:49;213.499996195
2026-04-21 10:32:49;865.473220825
2026-04-21 10:33:49;2021.9356384999999
2026-04-21 10:34:49;2527.0476073333334
2026-04-21 10:35:49;2736.571472
2026-04-21 10:36:49;2816.70709225
2026-04-21 10:37:49;2858.011881666667
2026-04-21 10:38:49;2892.83935525
2026-04-21 10:39:49;2902.6714475
2026-04-21 10:40:49;2908.9356690000004
2026-04-21 10:41:49;2922.8428345
2026-04-21 10:42:49;2928.62139875
2026-04-21 10:43:49;2930.621399
2026-04-21 10:44:49;2935.6500855000004
2026-04-21 10:45:49;2941.4880369999996
2026-04-21 10:46:49;2953.999878
2026-04-21 10:47:49;2951.86419675
2026-04-21 10:48:49;2951.9811196666665
2026-04-21 10:49:49;2952.57147225
2026-04-21 10:50:49;2948.85717775
2026-04-21 10:51:49;2924.4215085
2026-04-21 10:52:49;2641.057007
2026-04-21 10:53:49;2546.86438
2026-04-21 10:54:49;2522.24279775
2026-04-21 10:55:49;2514.4070435
2026-04-21 10:56:49;2515.980957333333
2026-04-21 10:57:49;2531.26342775
2026-04-21 10:58:49;2546.571472
2026-04-21 10:59:49;2552.1143190000003
2026-04-21 11:00:49;2552.27856425
2026-04-21 11:01:49;2540.928589
2026-04-21 11:02:49;2522.923746666667
2026-04-21 11:03:49;2496.21875
2026-04-21 11:04:49;2476.562561
2026-04-21 11:05:49;2469.80706775
2026-04-21 11:06:49;2466.04284675
2026-04-21 11:07:49;2459.99285875
2026-04-21 11:08:49;2454.29461675
2026-04-21 11:09:49;2450.98217775
2026-04-21 11:10:49;2454.491211
2026-04-21 11:11:49;2457.6339722499997
2026-04-21 11:12:49;2459.56249975
2026-04-21 11:13:49;2461.42852775
2026-04-21 11:14:49;2466.383911
2026-04-21 11:15:49;2472.05371075
2026-04-21 11:16:49;2483.0805055
2026-04-21 11:17:49;2479.446472
2026-04-21 11:18:49;2469.4000855000004
2026-04-21 11:19:49;2476.5786744999996
2026-04-21 11:20:49;2483.90185525
2026-04-21 11:21:49;2497.4017945
2026-04-21 11:22:49;2501.5427855
2026-04-21 11:23:49;2504.0595703333333
2026-04-21 11:24:49;2504.750061
2026-04-21 11:25:49;2504.65179425
2026-04-21 11:26:49;2499.833252
2026-04-21 11:27:49;2496.0358275
2026-04-21 11:28:49;2501.18743925
2026-04-21 11:29:49;2506.85717775
2026-04-21 11:30:49;2512.0536500000003
2026-04-21 11:31:49;2513.125
2026-04-21 11:32:49;2514.00000025
2026-04-21 11:33:49;2521.08038325
2026-04-21 11:34:49;2528.1190593333336
2026-04-21 11:35:49;2532.7500002499996
2026-04-21 11:36:49;2532.6665853333334
2026-04-21 11:37:49;2527.6071775
2026-04-21 11:38:49;2523.06420875
2026-04-21 11:39:49;2523.7501222500005
2026-04-21 11:40:49;2527.8142700000003
2026-04-21 11:41:49;2531.58563225
2026-04-21 11:42:49;2538.10003675
2026-04-21 11:43:49;2536.0357055
2026-04-21 11:44:49;2528.564209
2026-04-21 11:45:49;2518.8999635
2026-04-21 11:46:49;2513.385803
2026-04-21 11:47:49;2513.59289575
2026-04-21 11:48:49;2516.08569325
2026-04-21 11:49:49;2512.7143555000002
2026-04-21 11:50:49;2513.4000855
2026-04-21 11:51:49;2517.74291975
2026-04-21 11:52:49;2519.2214965000003
2026-04-21 11:53:49;2522.4784545
2026-04-21 11:54:49;2523.35723875
2026-04-21 11:55:49;2523.314331
2026-04-21 11:56:49;2519.0667316666663
2026-04-21 11:57:49;2518.857239
2026-04-21 11:58:49;2515.96423325
2026-04-21 11:59:49;2069.5786135
2026-04-21 12:00:49;1087.1427916500002
